Size,Bedrooms,Age,Location,Price
491.07666387897916,5,1,B,651918.0635149002
274.5482942585521,10,13,C,682294.2243449355
498.0032064792853,12,9,A,1100490.5352636396
135.56603532894374,4,10,D,290494.18358430814
233.06611289866316,4,15,C,619694.5380524708
366.68942074268523,6,3,C,549353.8580651156
460.2400142223865,7,4,B,748312.9861788255
218.8676172311324,10,5,A,397179.4527652006
415.47639383264806,7,3,B,635020.25150344
207.17920626882113,10,1,B,279382.33635088004
320.92675139531343,12,10,C,704001.783013877
138.91264831830085,5,6,A,265433.39521810046
269.8844794037277,7,7,C,510683.7454437783
366.30021670722937,7,5,B,632690.0513495082
228.15341259294115,4,2,A,339104.12334913656
296.41127793116254,6,10,B,658561.3275379373
177.42573626222378,9,6,A,341074.19405781204
354.05381950375795,7,3,D,520548.6417531599
347.986662336109,10,8,C,693037.7514774626
368.2350408653949,7,13,A,963094.142840796
255.11598101877158,9,10,C,559150.5190005465
269.4082018532861,12,10,C,592721.716003098
420.20429461375903,12,9,C,877621.6640827986
410.4074095378035,4,4,C,652725.3367078808
437.48739011766384,6,2,C,612462.4470437879
304.00765547972514,5,6,A,576234.6518999113
207.79429524113056,7,11,C,475363.9300639905
439.66461894306883,7,9,B,931757.5289684641
451.069135400155,11,5,D,750186.2245228152
477.54701671290235,7,7,A,953393.6962037464
190.34822112652785,12,15,A,546662.4620004756
249.27872417509982,11,13,C,621454.3167806444
407.1073639144635,10,15,B,1107478.7095488675
309.03833566171784,8,8,B,627042.3934739059
244.0798220445194,5,3,D,358964.9596982
195.69318149470593,11,8,D,386261.29755794967
497.5985556326006,6,11,D,1105657.8946770038
469.4034671969658,10,4,D,735132.3901991938
483.5880385106361,11,11,B,1123340.907177595
161.01317986231288,5,4,D,253177.9793638655
149.9637290962546,4,13,D,363767.38465107867
158.8182768396893,7,2,A,238643.14384249836
169.79701937996032,12,8,B,350880.5448225572
337.40164684420995,11,6,A,643807.244283036
148.01074161265643,10,1,B,201166.3595526028
315.1367134827674,5,11,C,715648.4256171231
339.46123858886506,9,7,B,655341.2674111224
304.89890175313565,6,5,A,547415.964241984
435.7840635464235,5,15,B,1179089.3263178093
352.57350428089717,12,5,C,600723.4871919072
401.6971429805007,12,9,C,839422.9031117534
206.44701392090002,12,12,B,507269.8442767959
428.385327166105,7,6,D,750672.4942260624
133.82449011947247,6,5,B,233605.646268728
218.97254888602288,6,11,B,509634.911692605
353.7305426594228,11,15,B,964867.6052732937
400.24089456227136,9,10,B,890072.7388995963
165.65449073396968,7,12,D,388549.7749621707
457.65857942581573,8,12,A,1149308.1575380897
403.51524160253126,8,3,B,617498.4930946578
154.4453719477057,10,2,A,234035.2352162787
200.03295762735746,10,4,A,342859.3371746383
139.2803552571149,8,8,B,286277.0139289222
329.5516811046733,5,13,D,795605.6650373555
283.0669410976205,12,13,D,691084.1143708355
165.62289449242155,12,6,B,309086.7858309115
472.07585815071474,4,5,C,795887.4416932007
227.35926084687208,8,10,A,528193.7636349982
197.80438542620453,6,1,B,264786.37318260834
143.0411366027871,9,7,B,280288.86787482584
474.2193354404993,11,3,B,726707.5385581723
143.41088422402538,8,1,C,190180.5059543369
401.10910008608914,12,5,C,682263.2881446298
406.75735783253816,4,12,B,979825.5717345723
195.92113747211803,6,3,B,301155.66560968186
167.3353341369802,4,2,C,235250.78511867643
202.93999197484993,7,5,A,366589.53770881274
211.49841671744628,6,3,D,312061.0511940489
162.35308171470928,11,2,B,237022.9995418128
159.2602279245325,5,12,D,371890.45495693036
346.98310313877386,12,7,A,698447.1112203319
446.19453233715757,7,9,D,908426.2044490153
439.9338007762796,8,13,B,1106820.3031863393
197.86834026760425,4,7,D,366058.9423213361
123.28878298165957,5,7,B,239390.53377650003
201.2703910166191,4,5,C,340934.25690792006
205.02737436794848,12,15,B,565561.7136980117
307.75005525593315,5,12,D,714153.5673627157
376.41730482869497,5,15,B,1019226.5184427098
120.68033024835263,4,15,A,342375.83616699
437.66826081306664,11,2,C,615614.2190517887
240.1074572455555,10,3,A,385288.6901642698
133.5645402713797,5,14,A,365793.4818774134
426.43336557213485,5,15,D,1108658.4034082273
243.81493673111723,11,12,C,584232.7311915878
304.690001817934,7,8,D,593262.5251061402
238.84414507484263,6,11,B,555361.8391146219
242.28668987742702,12,12,D,569985.9286998742
285.866459405057,4,4,B,464561.52113156253
232.5040892230158,8,7,C,441487.6550254856
176.5646567785028,12,9,B,382244.44062264636
263.3393931962944,5,3,C,394949.0170760861
341.55794435745406,10,5,D,569200.9995901122
295.8067646541549,9,10,A,685865.1683521532
283.5718849477058,5,14,B,741241.0128131029
409.13664521345106,10,14,A,1114530.2429484008
210.28702136400543,10,2,B,304489.92441346945
436.99619110937124,8,6,A,828946.7495348579
404.67271417420295,11,3,A,645511.3786126869
209.9550097447831,11,11,B,493678.47202391527
207.99647110753114,5,9,A,459620.9993479009
235.10110443601485,6,9,C,490408.6795559347
315.275620832474,7,15,D,823227.0862177768
310.96582367239967,5,7,D,574307.4614764375
374.80820733393557,8,1,B,499872.86543887615
358.1983227992081,12,12,A,905497.0025371617
276.222031992021,6,14,A,751612.9803509637
318.8577561952122,4,14,D,799105.8491254074
262.4117913467627,12,13,C,654624.0652168752
476.3103659333309,11,8,D,927470.8241536594
180.89130596020212,12,3,B,282138.3885341564
491.41962697673057,8,7,C,926177.5417004396
356.816527721967,7,6,D,626108.4301695292
123.90461556523375,4,1,A,172504.80467889554
162.40918826102467,8,13,A,430081.9544347677
387.9053655291777,10,15,C,1035070.1649970292
316.20489851157333,4,3,C,472992.8889852211
478.26403296334064,8,2,B,683791.2045626695
269.60624392223406,6,13,C,666116.085121629
236.32513679428345,11,3,D,351302.3674788959
442.0390433980969,5,12,C,1044575.8300723239
231.03511863720638,11,13,A,611401.6086493141
451.3988953393895,4,14,D,1129546.813948539
420.4437210846846,6,3,D,616753.4518345305
396.65404581694366,12,8,C,790455.1621677452
125.9516000602449,11,15,B,351504.46864222747
150.28388048571668,9,12,A,384024.94811655
187.28011067151016,7,15,D,492077.10232933116
283.33385007078596,4,15,C,752401.3641868749
462.38169749554254,10,11,D,1031482.4473589452
354.7216308431929,4,12,A,888518.792287781
486.85915134366525,12,4,B,794686.9936429331
215.6715024017704,5,5,A,387777.8114770727
376.98900610261757,4,13,C,926949.0869392079
260.06119270934084,11,14,B,686720.7877376145
134.5935387725547,11,10,C,300622.04374871816
362.0852409360444,11,2,C,510402.6553829737
401.72532396198153,9,6,B,734526.6588636088
201.94721583562767,4,6,C,361618.25532407477
397.710380474614,12,13,C,985835.0114018552
124.74549808849659,8,8,B,257100.32304292452
373.5505293902678,6,11,A,899272.1939627109
473.1374970994978,5,10,A,1088065.6133590103
337.5455579065615,12,6,B,620528.1290588944
290.20487731879336,5,6,B,529485.9393605406
213.36966418204844,10,8,D,419549.2691280659
495.3622692171032,9,7,B,953024.9313339056
491.8678751150734,11,9,A,1086155.8118917623
467.55928040450954,8,9,A,1030237.6960402022
385.6825020352504,6,1,D,493022.83218493086
129.62027979524981,6,7,A,262168.9136033101
254.4920939161323,10,15,B,696516.3104973611
452.1713241599586,4,1,A,623464.4782779847
420.16456524067013,5,15,A,1181618.5193694914
357.69279550981366,11,15,A,1013793.5189546627
246.55645238319988,8,5,B,428211.1368038513
238.7025153697616,5,14,A,649312.7510467141
187.69028504366304,10,5,A,341658.8596057552
288.93320428871874,10,4,C,464270.19559333054
186.81564793914612,7,13,D,455175.4120319291
238.32885539503627,11,15,C,641288.1782428959
163.3924757240883,11,1,A,230758.4474507236
140.5894629957508,4,11,B,327348.42508878204
323.4630670718628,9,14,B,849078.6434834354
123.60012037740805,11,14,D,319576.7321153236
290.6542781200071,6,6,D,510229.15798231
400.9664805299744,11,6,C,720256.4694212344
377.722338535835,4,10,A,868649.0663116478
470.68405185182615,6,14,B,1227855.8324692666
255.3483411825161,4,15,A,719230.7979651532
171.07515273217825,10,12,D,403925.38404156157
370.32112203160284,12,2,B,532895.941905351
346.87807842163284,8,7,D,642483.8475491907
326.83945916627556,5,15,A,920457.5425309058
458.2578121192237,11,7,A,918424.9417444181
120.80714030463882,4,1,D,155551.53275811567
365.1583847891993,12,5,B,634303.4081747719
427.88941940000683,4,4,A,721241.8507493875
297.65687647636753,5,4,C,474788.49233856617
321.97054753161353,7,11,B,747604.4663359465
291.26838950232445,5,13,C,718125.0175016903
487.9236707832062,11,10,B,1085091.43146956
144.0624960361292,4,9,B,306800.6916549421
231.5059375419468,8,7,B,448411.49738009484
346.28944292642075,10,14,A,945053.9633731034
371.10606773972427,8,14,D,933522.3596032615
403.47380636544614,7,2,B,577009.449229915
448.19143924720805,6,11,A,1077765.4801582035
298.980132782548,9,8,B,607688.3593423757
456.65544004030795,5,13,B,1145452.3675630474
181.41835984500324,9,6,D,322281.8269430313
212.1858582496393,12,7,D,398440.4881104583
329.7831102376267,7,7,A,660182.8213067276
220.32211976075797,11,5,C,377841.16119807336
322.6210777506069,6,4,A,545891.2943863791
150.83066069284567,9,8,A,322467.6246581315
441.5047787791456,11,12,A,1112151.1940698638
325.81890859776763,6,1,B,434011.331653561
493.6352340413307,11,9,C,1028323.1230613065
352.76830057307143,5,7,B,677567.9038462455
235.0199300187959,6,11,D,525128.0628799555
344.31541998433545,5,12,A,863613.6598713464
366.0488004531446,4,5,D,605406.7450660572
305.14844359444317,7,6,A,579951.053973155
371.66701601174134,8,2,D,511560.47656257707
395.1232268977701,8,11,A,952853.0798742515
364.31282766024555,9,9,A,805262.5768681916
229.67261143525812,11,7,B,447297.6711789393
349.4468784967017,11,12,B,849332.6393887271
297.4023281766921,11,3,A,476315.9441865329
245.42087603678542,6,14,B,643324.9228103338
227.92942364620046,7,8,B,463391.207850437
195.7368763198598,7,9,A,434622.16748764203
375.0125614498644,9,6,A,713043.2476830567
450.0008828355734,11,8,B,912514.1721688167
224.87075511478224,11,14,A,618755.0730727264
187.65208958662703,7,4,B,307898.1281033216
479.41476109700847,12,1,B,640357.5609893575
435.7643941508693,11,2,C,612964.0366580101
248.4521992825651,9,7,D,462680.0667158226
164.33184366787265,6,9,A,365001.38085031847
469.1676206557269,7,7,D,866066.9501501704
246.8150724404136,8,12,A,623649.993402644
241.61841082302206,12,9,B,519200.807937492
246.0373183674754,5,8,C,488301.4425471916
261.6326354680912,7,15,B,712378.3607884761
425.92055716438387,11,15,C,1136530.2709139735
452.7049427461392,8,7,C,853703.6528207726
462.77684532443675,5,6,A,875127.1779339716
431.7311616894837,12,12,C,1027191.6922936656
250.5151716104017,7,13,C,620401.1401022633
187.69030163162643,10,5,D,315873.3126063097
351.62455902833744,5,10,D,748728.8665511847
122.93479844463937,9,11,C,285800.9052911064
158.02500920718478,7,10,C,347634.0198875191
398.38407186344705,10,9,C,830864.7243261547
453.14444581606915,6,15,C,1202901.3369544225
282.01693334771994,7,3,A,449420.06863069173
247.6591837264681,11,4,B,407543.18996318
320.8911300917377,12,7,C,610068.195531733
308.44029108748475,7,9,D,629787.9455884772
176.3139085544058,9,12,D,415040.10666156316
494.2348113036539,8,6,D,866007.4043777835
154.4163676128359,6,2,A,231533.23874009162
219.9480740788075,12,11,B,517632.5122242255
132.65317817543433,8,8,D,262269.0255562697
222.93435348906155,11,9,D,460204.57548939454
434.05898345378034,10,15,D,1133777.4019916204
231.48028037411126,4,13,D,559328.8518287078
462.1664218300008,11,3,B,708414.108396702
142.16832879621134,6,6,D,251792.3329032299
192.08736045153802,12,4,C,312186.3789552362
491.62291903844965,11,8,B,996064.5827610224
288.4182121117352,6,9,C,600455.1897986215
323.1341172622879,11,14,D,817038.9304289551
197.4184602039282,10,11,A,482062.6089932657
339.39387139893364,10,1,D,436349.36818635766
348.1030079919926,5,13,C,857256.163564398
270.9202201740503,11,3,B,418148.27337136667
416.98142869881144,11,7,B,804952.6192146586
287.3855790204608,12,12,D,673937.0642190013
324.2323017030756,7,5,B,560602.4721983903
132.41201135398248,8,4,D,210720.2134650141
397.79901246911794,8,9,B,844495.9049709846
249.728329094388,7,9,B,531888.4566758331
351.9098068465431,8,9,A,777215.1518111408
469.59017882381664,10,6,B,858220.0007429203
235.55743219931315,9,12,D,551594.0589221288
346.9458769250681,10,15,C,926937.1150821799
466.90884320232124,4,12,A,1168214.975164571
192.52927051758337,4,6,C,344891.9844392281
261.99552008011835,6,14,A,713249.1992688504
210.83689468035024,9,5,C,360505.9830629884
152.41104748804486,5,6,C,274382.0203387677
338.5852272711241,8,14,C,869840.8181777399
333.6679907771403,4,11,C,756514.9871932284
157.66051669824182,4,8,D,307284.77892489714
482.0124623172536,5,3,A,763554.6165637578
426.94611535248373,6,3,C,639015.8196444957
238.9881549982323,12,13,A,633119.9836418132
271.13652712365484,12,15,A,772740.4575028359
428.173639958413,6,2,D,587507.7526856685
428.2927374690468,6,1,C,558307.3877598847
371.98161509446226,10,10,B,828729.8943761194
416.96549749528964,5,8,B,841181.8610521447
339.745299769833,12,5,A,613922.4298301187
313.9077126036773,11,3,C,473914.67635427177
486.7391482015576,12,15,C,1298191.351252112
460.220043475151,8,9,C,956774.1697327116
250.95302382940153,12,11,A,612075.8230646777
249.058296175842,5,1,D,318969.96080701344
187.30618329726346,5,1,A,260175.74236644869
423.1866875769012,12,13,A,1111093.0718595495
421.15711149170465,7,1,C,549599.6164932493
488.8007920043633,4,8,B,984544.7578378789
200.0322326475939,12,9,A,448577.7198757119
472.93974627411086,4,3,D,692090.0556067594
416.76656312843033,5,2,B,594699.8369922704
294.2784502604121,4,10,A,677595.9397162396
485.91449463660723,7,1,B,646195.688750024
455.36896176025255,5,7,B,873477.7103434966
426.8812983158357,12,1,C,559718.1626173231
348.2811506136817,6,6,A,660366.5628992927
394.5102976747517,10,15,D,1031457.0421441178
388.19174930030186,4,10,C,842094.178488652
245.8644499292099,12,10,D,531029.8676101515
198.54935361079453,12,10,A,466046.60002727516
315.13033870255435,6,12,A,791890.5500261124
154.73531631001984,11,2,B,226206.99150961856
224.63917713450678,12,2,D,313264.57987980876
232.94346892321653,6,8,D,454085.69190407236
365.11869138826466,10,5,A,657623.3656242216
275.643305905791,11,13,A,727154.501628819
284.9544272240214,6,2,B,408139.2939497545
450.90369838262217,4,3,A,713830.1853849425
182.30193554366724,9,3,A,293455.9968943155
272.0269803655916,5,7,D,502871.8170994997
307.59498411583843,6,10,A,709993.4756316238
386.3354320413836,9,12,C,917480.9361613343
146.73686933982393,10,6,A,284084.960744379
484.2471228779045,12,4,A,821465.4891969167
181.0158909861577,8,5,A,328289.0986681497
209.73600444676597,12,15,D,555564.9907046729
154.88990903644876,5,15,B,422697.54705334926
212.97211992464986,10,5,C,364793.1614734118
343.0093510892059,11,2,A,512879.95771914505
306.52976065213693,10,8,B,623679.5803426737
245.42883603549504,6,9,D,501490.6152257165
253.62546797259333,12,2,A,381607.0505029209
323.5076354195632,6,2,D,444726.5759339513
430.127576365789,8,14,B,1124779.0453600588
152.6309329619137,8,7,B,297804.40863479645
246.91840521064333,9,13,B,625908.981074768
357.5758055484248,7,3,C,536412.798656056
240.92585916419893,6,11,B,560152.1130399214
153.04278337950535,4,1,D,196493.37831464215
377.2141021487528,6,11,B,873767.7147365379
453.35828168311906,10,1,D,581093.2864000959
253.86442567595662,5,1,A,351610.79341660225
461.18772974996267,11,6,B,843753.5961966523
347.9187974480695,5,7,D,642099.9090463304
342.66197543542796,8,13,C,846996.5158659277
497.89709824307806,10,12,A,1251705.213571783
357.25841687375225,4,10,B,790783.744056251
162.42550972877513,5,12,A,410140.28681500384
396.44349401911705,7,14,A,1076930.583711712
424.1095006201721,10,1,A,588348.6675719678
247.06731858604132,7,5,A,445171.4809380224
493.98478729876325,7,7,D,911595.5313868191
187.26163046090903,4,3,A,297992.8244933826
474.1832602129418,7,5,D,785497.3196145874
468.45765313509156,9,11,A,1129218.4934011325
492.7067886556197,7,9,D,1002507.4755494951
243.26536540080474,6,15,B,661796.9759512871
387.8483601386786,8,7,C,732292.1301796064
240.92122310236778,5,4,C,384919.21739415056
416.1276596702344,11,13,A,1091694.5415250978
484.2500455725459,9,10,C,1054080.0984366992
132.6696048960169,10,12,B,328275.6889297404
430.381491680511,4,1,A,593530.4780110188
204.76985872788168,10,14,B,542165.2110158057
168.85320221162658,11,8,C,341323.10195248114
405.5697215465618,10,13,A,1063216.7590467425
291.1235308564867,6,4,B,474401.6663342085
298.0951042164047,9,6,A,568241.519393635
342.82937569827357,6,6,C,613304.9712401339
491.6794483002037,9,9,A,1083920.3641691178
442.75009296835196,7,14,B,1156451.7612417173
398.3191848865569,8,14,C,1021804.0063514009
459.5593382219974,6,5,A,822835.2695057329
289.3965530209621,9,6,C,520628.2781652286
278.2755374541928,10,6,C,501617.3545186464
358.60216166043676,4,3,C,536080.01655073
319.48521046108067,5,6,A,605372.0778056121
324.67185311758413,10,11,C,741859.7006332699
267.90426441293437,4,4,D,418460.3477334863
195.7765905276632,8,3,D,290350.05537105957
130.57259190500298,11,2,C,188137.04793176416
176.85423009018578,12,7,C,340431.1187288278
389.9524691476384,12,9,C,815181.8963207256
270.04598421825756,11,12,A,684683.8441742223
231.14814269033423,11,13,A,611694.8925042944
481.7588721545281,9,3,D,707988.4577306191
347.49644657758483,4,14,A,941567.2176989785
227.7633351986466,7,12,D,531708.1770994724
485.2550117418287,9,6,A,920581.2749046971
146.9094789417009,8,1,C,194714.6847084444
412.1578922650135,5,12,A,1032753.0843637505
172.74704607842702,7,5,A,312821.9396564628
335.583407910245,4,6,C,598956.1324485951
271.9634514041758,4,6,C,485967.08969381626
482.84906057107133,7,8,A,1013346.1682761007
333.99451235690407,4,15,C,886145.5126222268
299.82857070351355,4,13,A,782343.9615471332
146.0748238006716,5,15,B,398960.2855304485
171.70118885737804,9,4,B,283472.9768130886
446.3587303112334,5,5,A,798585.6269382444
130.4611153173897,4,9,C,272711.74201509234
474.1425064558197,7,3,A,752455.8925826354
416.09984649899087,7,15,A,1172575.8104427762
138.0078642110931,12,6,B,259061.6061756794
141.5497036809351,4,5,B,245415.57222765038
466.4632396783161,10,9,A,1029662.934297807
258.78755795551297,10,11,D,581360.2361326845
372.1063012816916,9,13,C,920096.2255375809
137.7586138054968,6,5,A,249772.53946482867
234.2470393084609,6,4,B,382507.4564698941
254.91572917730446,11,2,C,361222.6950148078
182.25344957911142,10,6,D,324460.4839234518
427.0424951579416,11,13,C,1056620.028146641
342.7465880690999,8,12,C,813979.975138523
272.33648370557404,4,4,D,425340.57038583665
414.67480102778256,12,1,C,543898.5421320063
253.70397430327407,6,9,C,528805.0029619576
307.0055675144874,7,7,C,580174.4223871204
169.42407654784606,6,13,C,420870.13938912714
171.86273533594294,5,12,A,433668.4227207461
148.3940717945297,11,1,A,210154.24006845316
213.41287212601065,5,12,B,516984.0167451846
261.92500172699954,5,15,B,710921.6446504644
476.0754367421005,8,1,D,608887.490697407
453.29709040105564,12,4,C,725942.5911952722
290.9169577632393,11,2,D,403109.6771023005
452.6098586649419,5,3,A,717178.4778750396
451.2984205260577,8,9,A,994661.5363637301
372.83105880982066,8,9,D,760875.2392758005
385.4962181376305,4,6,C,687601.2834124317
493.2733926029497,6,7,A,983773.0584098852
209.57986330711236,4,5,D,347796.2869488298
237.99385633560735,4,10,A,548726.7334660067
402.32309577211055,10,11,D,898700.0859806438
232.76239950752836,9,5,A,421181.2810430065
204.1975214220593,7,2,A,305601.126808677
280.99989422711076,11,6,B,517339.7283902957
246.4653628872718,4,15,D,641967.1868619497
441.21002132440935,7,7,A,881289.4695144522
183.5547934494364,6,13,D,446352.8916769359
415.73237605181976,11,10,B,926039.5709173692
298.4855383071639,4,9,D,607123.8680446665
139.63651306504843,12,10,C,312414.86822050466
233.61210961306534,6,14,D,588655.8227185255
349.92495622241677,6,9,D,712857.0074502068
315.4541391936609,5,7,B,606318.751541944
297.25185554209315,6,3,C,446030.76104663464
173.7277668730078,9,8,C,349276.24520607933
371.64100439660405,6,12,D,862380.0494939964
196.23074673388967,12,13,D,482760.61064447067
422.98198250463895,7,1,B,563003.9423125323
377.1568702523289,6,12,A,946530.1363634862
196.62339641082826,8,2,A,295040.15387210535
315.81695305732353,11,13,C,784339.9010843281
218.95525052336637,7,1,A,304798.7649589798
495.2394489884622,10,3,B,757978.6260967284
265.5607338341996,6,4,D,416116.0383455047
369.0125396879187,10,7,D,684619.6448098682
188.9473238222049,11,13,B,483238.30969109276
405.6080844967102,11,7,D,752520.7674942847
407.8615629146009,6,11,D,907260.1722166328
491.4825360043191,9,9,D,1001716.7552266562
132.2546262833191,5,3,C,199894.88390957884
460.91045478830966,8,5,A,826725.3378870218
476.28163038124706,8,4,C,759710.1025238954
261.79047951495943,12,15,C,704326.865919493
474.736014707184,6,15,B,1285101.1404035054
478.5855541038835,11,2,D,659119.6694863536
429.27425726416703,6,4,B,697609.0319765694
420.90292428057325,12,12,A,1061827.0985823828
153.18433495729886,4,7,D,284083.4535392622
134.7915540922837,8,6,B,250215.99606925377
461.1952056686122,9,2,C,647203.7262907081
293.7293895490242,12,4,A,501578.59422839363
235.6927090985563,10,4,B,387535.9962363554
189.97038457339465,11,1,D,247098.78603897706
499.82766444287086,9,7,C,942697.3878370543
390.6992162491744,6,6,D,684355.371897363
481.19758876507433,7,8,B,971791.5917834596
288.394191644019,11,1,A,402480.80471288756
183.69213873480666,8,4,C,296248.34775593376
412.530605459008,6,11,A,992487.5886704533
486.0898718244728,5,13,D,1171147.0461017832
426.8292922471215,5,4,A,720161.4548546069
345.56683735453987,7,13,B,870149.370200792
274.61447682963956,11,7,D,512205.13461258356
188.766236502227,6,2,C,266242.6012111
328.22414714211004,11,5,A,592663.5612306696
122.58006903256928,11,9,C,262465.262483223
269.33436948120095,12,10,C,592562.2380793941
395.338000069023,4,5,C,666967.8401159586
301.3024355566308,4,7,C,567158.1593620129
350.89945118096307,7,3,B,537007.9510244186
389.0688058117788,4,5,B,669564.3056390642
309.9812523235131,5,2,D,425706.0251696436
258.7497934679974,12,3,B,400308.8865339877
178.7024821685631,4,6,B,326742.3204979954
407.8894931022583,4,14,B,1062749.0878611882
166.13383433354608,12,14,D,426657.18505365046
328.8831106119985,11,4,C,528210.8472094056
470.17763376337683,5,14,C,1201431.9002940306
472.9542977127011,12,15,B,1287035.3328807615
376.7854221267715,6,8,A,791219.7333902156
494.2279985829326,11,13,B,1245511.9433416396
160.92510598758355,11,14,B,429474.5390250608
309.39593807882704,9,10,C,676395.2262502664
247.26920759290886,7,1,A,343695.3466228345
274.8902523865826,11,14,A,753639.6501957541
310.7374850574266,12,7,C,591060.5720275027
240.31313059672186,9,6,C,433456.119939778
235.1459799953784,11,15,C,632885.387187799
446.9095542835498,7,3,A,709501.9017803575
232.63016651583354,4,15,D,606172.7668097646
188.68882158255366,8,12,C,451636.10836216615
129.58469887965768,5,2,B,186947.53885729317
318.86421814759626,5,7,B,612830.0926997463
436.76044006498546,10,14,B,1144152.9307158296
217.01853773481116,5,2,C,304989.8045268571
269.5562478262467,11,9,A,599773.5412441755
474.68002602849367,10,12,B,1148772.3696433974
205.64222243004457,7,3,D,304128.9144363882
302.7093267543137,9,9,B,645182.6914293214
432.4649920298881,9,11,D,964419.0015790389
367.92293100864765,6,5,B,634756.7345764186
465.80854969247645,11,10,D,995725.5379890341
157.80947726246006,8,4,C,255250.21198373675
237.3383880600477,10,1,C,312990.5509258218
251.03512058601555,9,9,C,525876.4888895361
333.14680945149735,5,5,A,596977.8382712265
497.3049513422376,10,14,B,1301258.6721389457
122.8534614952247,4,2,D,169865.37803332575
354.13057857206934,10,15,B,964822.8219788685
261.1152539510095,7,4,D,409862.0310132311
330.96782178126,4,5,C,558825.9405925168
328.07236734104197,5,15,A,923907.712767172
356.89613911455695,8,2,B,511468.2141604125
124.09089393837593,8,8,A,265817.1320269673
322.39550342324173,9,9,D,659701.0326842595
374.4312552566132,4,6,C,667949.909335745
255.4321477760516,12,5,C,437526.0082637667
446.9511916104706,8,12,A,1122613.3548278965
325.7453044808125,5,13,D,786474.0152616485
444.45480140875577,8,12,B,1074261.6467716615
224.12317069813957,5,5,B,387627.465308332
372.4975706144965,8,9,A,822257.8848932202
484.72418166195155,7,2,A,719523.8245258428
489.38870186651326,4,4,D,762275.0696814259
454.29004401714917,5,9,A,998471.9299024798
149.88688187607247,8,12,C,360373.94617252244
343.02236201659605,8,2,B,491769.6704856437
440.7606880946292,5,7,A,878744.2485999346
369.0014011521291,5,12,A,925158.7732403962
317.30341394766435,10,5,C,540069.7354320762
188.59757747842502,4,2,C,264847.82784996764
277.1252013525065,11,7,A,558999.8795478058
143.7965627949455,5,9,D,295074.1834965921
232.6972450015502,9,13,B,590399.3128790708
190.30210463954575,10,1,C,252031.5276128513
232.84030377177757,10,2,D,323315.4287933081
275.91942754170066,9,11,A,668790.2822461213
276.2143302817207,8,9,B,588526.105255501
405.23144421322195,11,4,D,636163.6754810687
325.04532628822903,12,13,B,824109.9779286564
309.4430363957043,6,8,A,650738.1293643509
289.4773362354026,6,1,C,378402.6277610818
126.84435318102275,5,10,C,278483.80287100916
237.84578448945905,10,1,A,332467.0249002393
199.68894956093808,6,7,A,401207.5763927607
490.3764341415679,9,8,A,1030787.2717340422
375.6078591389972,11,14,C,967206.393649609
138.38800555732138,5,5,D,231272.0123495739
425.37904772375344,8,2,C,596767.6344314648
156.79799596341505,8,6,D,278705.37601440464
498.3496529205029,11,4,B,812578.7672305983
423.454252019903,5,10,D,900777.9606757306
224.53276838712273,11,4,D,355661.5070226984
246.41689065380388,11,1,C,325296.2902873298
360.98864688005165,5,11,C,819090.3873613965
498.4680310866149,6,13,C,1226369.740100033
345.88906856027654,6,5,C,585293.6351812646
288.898483984328,12,9,C,606606.470943653
248.08211642068613,11,15,B,680377.5230976236
421.62229015438675,10,7,A,844901.5427991528
330.2847068710338,10,4,D,519175.5561700432
369.3453498994934,12,7,A,742820.9647125627
151.95548805124722,11,15,D,404997.2386861868
345.3125170165009,8,11,D,770814.1376214415
260.27282765232223,8,12,B,632401.7244510272
308.9757337285336,8,5,C,524679.2326639364
468.2028621831193,12,14,B,1227904.6430217328
123.09253302600075,10,14,B,330222.35209850885
292.2148274015589,9,14,D,737875.8304913746
463.5054367930641,6,13,D,1117965.6830840325
465.20702782743916,9,11,A,1121445.078065425
127.00842737589284,5,9,C,266445.3941038428
313.77193051004076,5,8,D,609171.0960588851
238.4420405562074,6,11,B,554436.5483646999
402.87966269839075,7,12,C,954432.966666615
383.83897577999437,4,8,A,804195.6105951307
398.6655097981875,5,10,D,848305.1511408032
135.34323618718884,11,12,A,348853.72900300426
188.25543443298085,11,2,C,268431.5647307093
284.3062436655965,8,8,B,577396.1812845719
353.93180485935954,8,7,C,668800.3386967211
168.8902565877068,9,4,B,278931.4097636262
232.0024268565339,6,13,C,574061.940944795
218.3445841727381,11,6,A,419675.18038022984
433.8246562920396,10,14,A,1181104.9211433658
430.90967991898935,7,10,A,993288.8031425182
341.16439836163954,9,8,C,678791.5359757068
491.34312961734855,5,2,C,686849.6364273491
147.86576796524622,9,13,D,363732.29197934427
160.29403859224072,12,3,C,245957.5294252542
276.61539609288906,10,12,B,673607.3998426845
291.9287936394629,9,14,C,752206.8510187936
347.3228337645728,10,12,A,876305.5033151318
441.50523998819284,6,5,D,731010.2271165606
311.72922000855897,8,4,D,489077.9028036862
356.82502575275004,12,13,B,903462.6163035868
245.73256220466627,10,7,A,495880.0378339634
364.1577663265938,7,8,A,765746.6331785809
303.25836087974574,7,13,A,794487.4554796347
165.88207203503532,5,2,D,229131.68738731378
450.0732788323046,5,7,A,897223.4086525188
137.22138823582915,12,3,A,224322.9512366086
482.66716939754536,11,12,A,1214773.9733684082
494.79476468734833,11,14,C,1270417.8813646142
448.14365407352574,7,9,A,986847.8121282227
256.6303992235781,6,15,D,670422.1688712412
